Call Type,Call Date,Dispatch DtTm,On Scene DtTm,Dispatch to On Scene duration,Neighborhooods - Analysis Boundaries
Medical Incident,12/07/2018,12/07/2018 2:22:40 AM,12/07/2018 2:27:45 AM,5,Financial District/South Beach
Medical Incident,12/10/2018,12/10/2018 12:20:23 PM,12/10/2018 12:25:28 PM,5,Financial District/South Beach
Medical Incident,12/20/2018,12/20/2018 11:23:49 AM,12/20/2018 11:28:54 AM,5,Financial District/South Beach
Medical Incident,02/12/2019,02/12/2019 5:15:58 PM,02/12/2019 5:21:03 PM,5,Financial District/South Beach
Medical Incident,12/03/2018,12/03/2018 11:31:00 AM,12/03/2018 11:36:06 AM,5,Financial District/South Beach
Medical Incident,12/15/2018,12/15/2018 12:10:13 AM,12/15/2018 12:15:19 AM,5,Financial District/South Beach
Medical Incident,02/04/2019,02/04/2019 7:02:10 PM,02/04/2019 7:07:16 PM,5,Financial District/South Beach
Medical Incident,02/18/2019,02/18/2019 4:25:56 PM,02/18/2019 4:31:02 PM,5,Financial District/South Beach
Medical Incident,12/13/2018,12/13/2018 3:49:29 PM,12/13/2018 3:54:36 PM,5,Financial District/South Beach
Medical Incident,12/17/2018,12/17/2018 1:32:09 PM,12/17/2018 1:37:16 PM,5,Financial District/South Beach
Medical Incident,12/26/2018,12/26/2018 4:03:11 AM,12/26/2018 4:08:18 AM,5,Financial District/South Beach
Medical Incident,01/12/2019,01/12/2019 2:02:40 PM,01/12/2019 2:07:47 PM,5,Financial District/South Beach
Medical Incident,02/10/2019,02/10/2019 8:45:53 PM,02/10/2019 8:51:00 PM,5,Financial District/South Beach
Medical Incident,02/12/2019,02/12/2019 8:05:57 AM,02/12/2019 8:11:04 AM,5,Financial District/South Beach
Medical Incident,02/22/2019,02/22/2019 3:18:54 AM,02/22/2019 3:24:01 AM,5,Financial District/South Beach
Medical Incident,12/30/2018,12/30/2018 7:39:23 AM,12/30/2018 7:44:31 AM,5,Financial District/South Beach
Medical Incident,01/04/2019,01/04/2019 10:11:16 AM,01/04/2019 10:16:24 AM,5,Financial District/South Beach
Medical Incident,01/07/2019,01/07/2019 8:40:26 PM,01/07/2019 8:45:34 PM,5,Financial District/South Beach
Medical Incident,01/12/2019,01/12/2019 8:48:57 PM,01/12/2019 8:54:05 PM,5,Financial District/South Beach
Medical Incident,01/13/2019,01/13/2019 9:04:19 AM,01/13/2019 9:09:27 AM,5,Financial District/South Beach
Medical Incident,01/20/2019,01/20/2019 11:26:48 PM,01/20/2019 11:31:56 PM,5,Financial District/South Beach
Medical Incident,02/13/2019,02/13/2019 11:16:19 AM,02/13/2019 11:21:27 AM,5,Financial District/South Beach
Medical Incident,02/03/2019,02/03/2019 8:39:03 AM,02/03/2019 8:44:11 AM,5,Financial District/South Beach
Medical Incident,12/14/2018,12/14/2018 3:34:21 PM,12/14/2018 3:39:30 PM,5,Financial District/South Beach
Medical Incident,01/02/2019,01/02/2019 3:04:24 AM,01/02/2019 3:09:33 AM,5,Financial District/South Beach
Medical Incident,01/04/2019,01/05/2019 12:07:08 AM,01/05/2019 12:12:17 AM,5,Financial District/South Beach
Medical Incident,01/16/2019,01/16/2019 8:01:01 PM,01/16/2019 8:06:10 PM,5,Financial District/South Beach
Medical Incident,01/17/2019,01/17/2019 9:23:47 AM,01/17/2019 9:28:56 AM,5,Financial District/South Beach
Medical Incident,12/28/2018,12/28/2018 7:13:21 AM,12/28/2018 7:18:30 AM,5,Financial District/South Beach
Medical Incident,12/04/2018,12/04/2018 2:45:52 PM,12/04/2018 2:51:02 PM,5,Financial District/South Beach
Medical Incident,02/02/2019,02/02/2019 10:43:05 AM,02/02/2019 10:48:15 AM,5,Financial District/South Beach
Medical Incident,02/05/2019,02/05/2019 10:11:37 AM,02/05/2019 10:16:47 AM,5,Financial District/South Beach
Medical Incident,02/06/2019,02/06/2019 10:50:55 AM,02/06/2019 10:56:05 AM,5,Financial District/South Beach
Medical Incident,12/24/2018,12/24/2018 6:33:10 PM,12/24/2018 6:38:21 PM,5,Financial District/South Beach
Medical Incident,01/14/2019,01/14/2019 2:42:08 AM,01/14/2019 2:47:19 AM,5,Financial District/South Beach
Medical Incident,01/14/2019,01/14/2019 4:37:57 PM,01/14/2019 4:43:08 PM,5,Financial District/South Beach
Medical Incident,02/04/2019,02/04/2019 9:55:48 AM,02/04/2019 10:00:59 AM,5,Financial District/South Beach
Medical Incident,02/20/2019,02/20/2019 4:08:13 PM,02/20/2019 4:13:24 PM,5,Financial District/South Beach
Medical Incident,12/24/2018,12/24/2018 6:06:48 AM,12/24/2018 6:11:59 AM,5,Financial District/South Beach
Medical Incident,01/04/2019,01/04/2019 10:17:56 PM,01/04/2019 10:23:07 PM,5,Financial District/South Beach
Medical Incident,01/19/2019,01/19/2019 4:39:37 AM,01/19/2019 4:44:48 AM,5,Financial District/South Beach
Medical Incident,01/28/2019,01/28/2019 4:34:33 PM,01/28/2019 4:39:44 PM,5,Financial District/South Beach
Medical Incident,02/14/2019,02/14/2019 11:57:12 AM,02/14/2019 12:02:23 PM,5,Financial District/South Beach
Medical Incident,02/20/2019,02/20/2019 10:17:15 AM,02/20/2019 10:22:26 AM,5,Financial District/South Beach
Medical Incident,02/26/2019,02/26/2019 7:40:01 AM,02/26/2019 7:45:13 AM,5,Financial District/South Beach
Medical Incident,12/04/2018,12/04/2018 7:03:41 AM,12/04/2018 7:08:53 AM,5,Financial District/South Beach
Medical Incident,12/06/2018,12/06/2018 2:30:03 PM,12/06/2018 2:35:15 PM,5,Financial District/South Beach
Medical Incident,12/10/2018,12/10/2018 10:20:00 PM,12/10/2018 10:25:12 PM,5,Financial District/South Beach
Medical Incident,12/19/2018,12/19/2018 9:20:16 PM,12/19/2018 9:25:28 PM,5,Financial District/South Beach
Medical Incident,02/01/2019,02/01/2019 10:22:28 PM,02/01/2019 10:27:40 PM,5,Financial District/South Beach
Medical Incident,02/11/2019,02/11/2019 4:48:57 PM,02/11/2019 4:54:09 PM,5,Financial District/South Beach
Medical Incident,02/26/2019,02/26/2019 8:16:08 AM,02/26/2019 8:21:20 AM,5,Financial District/South Beach
Medical Incident,12/25/2018,12/25/2018 8:08:01 AM,12/25/2018 8:13:14 AM,5,Financial District/South Beach
Medical Incident,02/20/2019,02/20/2019 12:55:03 AM,02/20/2019 1:00:16 AM,5,Financial District/South Beach
Medical Incident,12/05/2018,12/05/2018 2:37:14 PM,12/05/2018 2:42:27 PM,5,Financial District/South Beach
Medical Incident,12/19/2018,12/19/2018 2:59:16 AM,12/19/2018 3:04:29 AM,5,Financial District/South Beach
Medical Incident,01/28/2019,01/28/2019 7:12:17 PM,01/28/2019 7:17:30 PM,5,Financial District/South Beach
Medical Incident,12/02/2018,12/02/2018 3:59:34 PM,12/02/2018 4:04:48 PM,5,Financial District/South Beach
Medical Incident,12/14/2018,12/14/2018 5:49:12 AM,12/14/2018 5:54:26 AM,5,Financial District/South Beach
Medical Incident,12/14/2018,12/14/2018 6:08:20 AM,12/14/2018 6:13:34 AM,5,Financial District/South Beach
Medical Incident,01/07/2019,01/07/2019 7:26:50 AM,01/07/2019 7:32:04 AM,5,Financial District/South Beach
Medical Incident,01/24/2019,01/24/2019 2:42:10 PM,01/24/2019 2:47:24 PM,5,Financial District/South Beach
Medical Incident,01/27/2019,01/27/2019 10:22:10 AM,01/27/2019 10:27:24 AM,5,Financial District/South Beach
Medical Incident,01/29/2019,01/29/2019 5:07:29 AM,01/29/2019 5:12:43 AM,5,Financial District/South Beach
Medical Incident,02/09/2019,02/09/2019 3:28:10 PM,02/09/2019 3:33:24 PM,5,Financial District/South Beach
Medical Incident,02/10/2019,02/10/2019 4:12:44 PM,02/10/2019 4:17:58 PM,5,Financial District/South Beach
Medical Incident,02/17/2019,02/17/2019 2:30:36 AM,02/17/2019 2:35:50 AM,5,Financial District/South Beach
Medical Incident,02/20/2019,02/20/2019 12:55:03 AM,02/20/2019 1:00:17 AM,5,Financial District/South Beach
Medical Incident,01/09/2019,01/09/2019 8:31:18 PM,01/09/2019 8:36:32 PM,5,Financial District/South Beach
Medical Incident,01/30/2019,01/30/2019 3:59:01 PM,01/30/2019 4:04:15 PM,5,Financial District/South Beach
Medical Incident,12/11/2018,12/11/2018 6:45:24 PM,12/11/2018 6:50:39 PM,5,Financial District/South Beach
Medical Incident,12/30/2018,12/30/2018 9:07:22 AM,12/30/2018 9:12:37 AM,5,Financial District/South Beach
Medical Incident,12/31/2018,12/31/2018 7:13:17 AM,12/31/2018 7:18:32 AM,5,Financial District/South Beach
Medical Incident,01/03/2019,01/03/2019 11:19:35 AM,01/03/2019 11:24:50 AM,5,Financial District/South Beach
Medical Incident,01/21/2019,01/21/2019 12:15:04 PM,01/21/2019 12:20:19 PM,5,Financial District/South Beach
Medical Incident,01/22/2019,01/22/2019 11:45:01 PM,01/22/2019 11:50:16 PM,5,Financial District/South Beach
Medical Incident,12/15/2018,12/15/2018 9:17:37 AM,12/15/2018 9:22:53 AM,5,Financial District/South Beach
Medical Incident,12/26/2018,12/26/2018 4:32:56 AM,12/26/2018 4:38:12 AM,5,Financial District/South Beach
Medical Incident,02/02/2019,02/02/2019 8:13:37 PM,02/02/2019 8:18:53 PM,5,Financial District/South Beach
Medical Incident,02/15/2019,02/15/2019 4:10:39 PM,02/15/2019 4:15:55 PM,5,Financial District/South Beach
Medical Incident,02/20/2019,02/20/2019 8:20:21 AM,02/20/2019 8:25:37 AM,5,Financial District/South Beach
Medical Incident,02/27/2019,02/27/2019 10:04:47 AM,02/27/2019 10:10:03 AM,5,Financial District/South Beach
Medical Incident,01/30/2019,01/30/2019 1:56:40 AM,01/30/2019 2:01:56 AM,5,Financial District/South Beach
Medical Incident,02/07/2019,02/07/2019 2:52:19 PM,02/07/2019 2:57:35 PM,5,Financial District/South Beach
Medical Incident,02/18/2019,02/18/2019 8:16:01 PM,02/18/2019 8:21:17 PM,5,Financial District/South Beach
Medical Incident,02/27/2019,02/27/2019 10:03:25 PM,02/27/2019 10:08:41 PM,5,Financial District/South Beach
Medical Incident,12/21/2018,12/21/2018 7:46:18 PM,12/21/2018 7:51:35 PM,5,Financial District/South Beach
Medical Incident,01/24/2019,01/24/2019 6:41:18 PM,01/24/2019 6:46:35 PM,5,Financial District/South Beach
Medical Incident,02/12/2019,02/12/2019 1:19:43 AM,02/12/2019 1:25:00 AM,5,Financial District/South Beach
Medical Incident,02/17/2019,02/17/2019 6:00:55 PM,02/17/2019 6:06:13 PM,5,Financial District/South Beach
Medical Incident,12/18/2018,12/18/2018 4:24:28 AM,12/18/2018 4:29:46 AM,5,Financial District/South Beach
Medical Incident,12/26/2018,12/26/2018 4:03:11 AM,12/26/2018 4:08:29 AM,5,Financial District/South Beach
Medical Incident,12/31/2018,12/31/2018 1:59:53 PM,12/31/2018 2:05:11 PM,5,Financial District/South Beach
Medical Incident,02/20/2019,02/20/2019 5:58:17 AM,02/20/2019 6:03:35 AM,5,Financial District/South Beach
Medical Incident,12/03/2018,12/03/2018 3:23:03 AM,12/03/2018 3:28:22 AM,5,Financial District/South Beach
Medical Incident,01/26/2019,01/26/2019 5:36:55 PM,01/26/2019 5:42:14 PM,5,Financial District/South Beach
Medical Incident,02/09/2019,02/09/2019 5:38:00 PM,02/09/2019 5:43:19 PM,5,Financial District/South Beach
Medical Incident,12/04/2018,12/04/2018 7:03:41 AM,12/04/2018 7:09:00 AM,5,Financial District/South Beach
Medical Incident,12/21/2018,12/21/2018 4:50:34 PM,12/21/2018 4:55:53 PM,5,Financial District/South Beach
Medical Incident,12/27/2018,12/27/2018 6:00:03 PM,12/27/2018 6:05:23 PM,5,Financial District/South Beach
Medical Incident,12/30/2018,12/30/2018 3:50:18 AM,12/30/2018 3:55:38 AM,5,Financial District/South Beach
Medical Incident,02/05/2019,02/05/2019 3:23:15 PM,02/05/2019 3:28:35 PM,5,Financial District/South Beach
Medical Incident,12/14/2018,12/14/2018 7:58:26 PM,12/14/2018 8:03:47 PM,5,Financial District/South Beach
Medical Incident,01/17/2019,01/17/2019 6:21:34 AM,01/17/2019 6:26:55 AM,5,Financial District/South Beach
Medical Incident,12/02/2018,12/02/2018 12:05:19 AM,12/02/2018 12:10:40 AM,5,Financial District/South Beach
Medical Incident,02/02/2019,02/02/2019 1:02:58 PM,02/02/2019 1:08:19 PM,5,Financial District/South Beach
Medical Incident,01/01/2019,01/01/2019 1:06:10 AM,01/01/2019 1:11:32 AM,5,Financial District/South Beach
Medical Incident,01/01/2019,01/01/2019 2:04:23 AM,01/01/2019 2:09:45 AM,5,Financial District/South Beach
Medical Incident,02/02/2019,02/02/2019 12:17:58 AM,02/02/2019 12:23:20 AM,5,Financial District/South Beach
Medical Incident,02/17/2019,02/17/2019 6:06:22 PM,02/17/2019 6:11:44 PM,5,Financial District/South Beach
Medical Incident,02/25/2019,02/25/2019 7:07:55 AM,02/25/2019 7:13:17 AM,5,Financial District/South Beach
Medical Incident,12/14/2018,12/14/2018 5:11:22 AM,12/14/2018 5:16:45 AM,5,Financial District/South Beach
Medical Incident,12/30/2018,12/30/2018 7:39:23 AM,12/30/2018 7:44:46 AM,5,Financial District/South Beach
Medical Incident,01/14/2019,01/14/2019 8:30:16 PM,01/14/2019 8:35:39 PM,5,Financial District/South Beach
Medical Incident,02/01/2019,02/01/2019 7:45:03 AM,02/01/2019 7:50:26 AM,5,Financial District/South Beach
Medical Incident,02/18/2019,02/18/2019 6:19:47 PM,02/18/2019 6:25:10 PM,5,Financial District/South Beach
Medical Incident,02/23/2019,02/23/2019 2:50:37 AM,02/23/2019 2:56:00 AM,5,Financial District/South Beach
Medical Incident,01/02/2019,01/02/2019 6:03:57 AM,01/02/2019 6:09:21 AM,5,Financial District/South Beach
Medical Incident,12/22/2018,12/22/2018 11:37:38 AM,12/22/2018 11:43:02 AM,5,Financial District/South Beach
Medical Incident,01/31/2019,01/31/2019 7:57:14 PM,01/31/2019 8:02:38 PM,5,Financial District/South Beach
Medical Incident,02/18/2019,02/18/2019 2:20:19 AM,02/18/2019 2:25:43 AM,5,Financial District/South Beach
Medical Incident,02/26/2019,02/26/2019 2:20:08 PM,02/26/2019 2:25:32 PM,5,Financial District/South Beach
Medical Incident,12/11/2018,12/11/2018 4:54:00 PM,12/11/2018 4:59:25 PM,5,Financial District/South Beach
Medical Incident,12/31/2018,12/31/2018 5:42:09 PM,12/31/2018 5:47:34 PM,5,Financial District/South Beach
Medical Incident,01/08/2019,01/08/2019 2:20:37 PM,01/08/2019 2:26:02 PM,5,Financial District/South Beach
Medical Incident,02/15/2019,02/15/2019 12:46:26 PM,02/15/2019 12:51:51 PM,5,Financial District/South Beach
Medical Incident,12/05/2018,12/05/2018 6:56:32 AM,12/05/2018 7:01:58 AM,5,Financial District/South Beach
Medical Incident,01/19/2019,01/19/2019 4:21:54 PM,01/19/2019 4:27:20 PM,5,Financial District/South Beach
Medical Incident,02/27/2019,02/27/2019 1:31:35 PM,02/27/2019 1:37:01 PM,5,Financial District/South Beach
Medical Incident,12/13/2018,12/13/2018 12:28:17 PM,12/13/2018 12:33:43 PM,5,Financial District/South Beach
Medical Incident,01/13/2019,01/13/2019 9:32:25 PM,01/13/2019 9:37:51 PM,5,Financial District/South Beach
Medical Incident,12/22/2018,12/22/2018 11:37:38 AM,12/22/2018 11:43:05 AM,5,Financial District/South Beach
Medical Incident,01/08/2019,01/08/2019 12:33:02 PM,01/08/2019 12:38:29 PM,5,Financial District/South Beach
Medical Incident,12/23/2018,12/23/2018 1:41:55 PM,12/23/2018 1:47:22 PM,5,Financial District/South Beach
Medical Incident,12/31/2018,12/31/2018 2:31:05 AM,12/31/2018 2:36:32 AM,5,Financial District/South Beach
Medical Incident,02/07/2019,02/07/2019 3:00:21 PM,02/07/2019 3:05:48 PM,5,Financial District/South Beach
Medical Incident,02/08/2019,02/08/2019 7:43:39 AM,02/08/2019 7:49:06 AM,5,Financial District/South Beach
Medical Incident,01/23/2019,01/23/2019 10:36:41 AM,01/23/2019 10:42:09 AM,5,Financial District/South Beach
Medical Incident,01/28/2019,01/28/2019 8:30:03 AM,01/28/2019 8:35:31 AM,5,Financial District/South Beach
Medical Incident,02/02/2019,02/02/2019 9:03:16 AM,02/02/2019 9:08:44 AM,5,Financial District/South Beach
Medical Incident,01/04/2019,01/04/2019 9:13:12 PM,01/04/2019 9:18:40 PM,5,Financial District/South Beach
Medical Incident,12/31/2018,12/31/2018 11:17:26 PM,12/31/2018 11:22:55 PM,5,Financial District/South Beach
Medical Incident,01/08/2019,01/08/2019 6:34:10 PM,01/08/2019 6:39:39 PM,5,Financial District/South Beach
Medical Incident,01/26/2019,01/26/2019 10:07:07 PM,01/26/2019 10:12:36 PM,5,Financial District/South Beach
Medical Incident,01/15/2019,01/15/2019 11:55:25 AM,01/15/2019 12:00:54 PM,5,Financial District/South Beach
Medical Incident,02/01/2019,02/01/2019 7:45:03 AM,02/01/2019 7:50:32 AM,5,Financial District/South Beach
Medical Incident,02/15/2019,02/15/2019 2:25:47 PM,02/15/2019 2:31:16 PM,5,Financial District/South Beach
Medical Incident,02/26/2019,02/26/2019 4:09:58 PM,02/26/2019 4:15:27 PM,5,Financial District/South Beach
Medical Incident,12/03/2018,12/03/2018 5:04:04 AM,12/03/2018 5:09:34 AM,5,Financial District/South Beach
Medical Incident,12/18/2018,12/18/2018 7:19:49 AM,12/18/2018 7:25:19 AM,5,Financial District/South Beach
Medical Incident,12/23/2018,12/23/2018 1:11:53 PM,12/23/2018 1:17:23 PM,5,Financial District/South Beach
Medical Incident,02/16/2019,02/16/2019 3:51:15 PM,02/16/2019 3:56:45 PM,5,Financial District/South Beach
Medical Incident,01/01/2019,01/01/2019 1:09:51 AM,01/01/2019 1:15:22 AM,5,Financial District/South Beach
Medical Incident,12/08/2018,12/08/2018 7:36:05 PM,12/08/2018 7:41:36 PM,5,Financial District/South Beach
Medical Incident,12/11/2018,12/11/2018 11:46:42 PM,12/11/2018 11:52:13 PM,5,Financial District/South Beach
Medical Incident,01/04/2019,01/04/2019 12:33:58 PM,01/04/2019 12:39:29 PM,5,Financial District/South Beach
Medical Incident,01/15/2019,01/15/2019 12:52:04 PM,01/15/2019 12:57:35 PM,5,Financial District/South Beach
Medical Incident,01/20/2019,01/20/2019 5:13:39 AM,01/20/2019 5:19:10 AM,5,Financial District/South Beach
Medical Incident,01/21/2019,01/21/2019 1:53:13 PM,01/21/2019 1:58:44 PM,5,Financial District/South Beach
Medical Incident,02/16/2019,02/16/2019 6:25:36 PM,02/16/2019 6:31:07 PM,5,Financial District/South Beach
Medical Incident,12/01/2018,12/01/2018 6:23:41 PM,12/01/2018 6:29:13 PM,5,Financial District/South Beach
Medical Incident,01/13/2019,01/13/2019 12:33:06 AM,01/13/2019 12:38:38 AM,5,Financial District/South Beach
Medical Incident,12/23/2018,12/23/2018 1:41:55 PM,12/23/2018 1:47:27 PM,5,Financial District/South Beach
Medical Incident,01/06/2019,01/06/2019 6:49:17 AM,01/06/2019 6:54:49 AM,5,Financial District/South Beach
Medical Incident,02/13/2019,02/13/2019 7:42:49 PM,02/13/2019 7:48:21 PM,5,Financial District/South Beach
Medical Incident,02/26/2019,02/26/2019 10:33:45 PM,02/26/2019 10:39:17 PM,5,Financial District/South Beach
Medical Incident,12/01/2018,12/01/2018 1:41:18 AM,12/01/2018 1:46:51 AM,5,Financial District/South Beach
Medical Incident,12/04/2018,12/04/2018 7:27:40 PM,12/04/2018 7:33:13 PM,5,Financial District/South Beach
Medical Incident,12/15/2018,12/15/2018 9:17:37 AM,12/15/2018 9:23:10 AM,5,Financial District/South Beach
Medical Incident,01/20/2019,01/20/2019 6:46:37 PM,01/20/2019 6:52:10 PM,5,Financial District/South Beach
Medical Incident,02/07/2019,02/07/2019 9:33:35 AM,02/07/2019 9:39:08 AM,5,Financial District/South Beach
Medical Incident,02/21/2019,02/21/2019 9:28:34 AM,02/21/2019 9:34:07 AM,5,Financial District/South Beach
Medical Incident,01/14/2019,01/14/2019 11:48:57 AM,01/14/2019 11:54:31 AM,5,Financial District/South Beach
Medical Incident,02/19/2019,02/19/2019 2:49:37 PM,02/19/2019 2:55:11 PM,5,Financial District/South Beach
Medical Incident,12/01/2018,12/01/2018 12:55:28 PM,12/01/2018 1:01:02 PM,5,Financial District/South Beach
Medical Incident,12/05/2018,12/05/2018 12:28:23 PM,12/05/2018 12:33:57 PM,5,Financial District/South Beach
Medical Incident,12/11/2018,12/11/2018 6:42:59 AM,12/11/2018 6:48:33 AM,5,Financial District/South Beach
Medical Incident,12/21/2018,12/21/2018 11:19:08 AM,12/21/2018 11:24:42 AM,5,Financial District/South Beach
Medical Incident,01/01/2019,01/01/2019 10:57:31 AM,01/01/2019 11:03:05 AM,5,Financial District/South Beach
Medical Incident,02/04/2019,02/04/2019 12:40:34 PM,02/04/2019 12:46:08 PM,5,Financial District/South Beach
Medical Incident,12/09/2018,12/09/2018 6:31:42 PM,12/09/2018 6:37:17 PM,5,Financial District/South Beach
Medical Incident,01/27/2019,01/27/2019 11:09:27 AM,01/27/2019 11:15:02 AM,5,Financial District/South Beach
Medical Incident,01/30/2019,01/30/2019 12:12:07 PM,01/30/2019 12:17:42 PM,5,Financial District/South Beach
